Bridge Site ID,Latitude,Longitude,Country,Region
1012540,-1.70683,29.91433,Rwanda,Rulindo
1012797,-1.62068,29.95006,Rwanda,Rulindo
1012798,-1.63296,29.93438,Rwanda,Rulindo
1013745,-1.64805,30.01587,Rwanda,Rulindo
1013746,-1.8472,30.02041,Rwanda,Rulindo
1013748,-1.82989,29.92981,Rwanda,Rulindo
1013750,-1.83904,29.97107,Rwanda,Rulindo
1013751,-1.79607,29.9438,Rwanda,Rulindo
1013752,-1.83068,29.90837,Rwanda,Rulindo
1013753,-1.77387,29.93239,Rwanda,Rulindo
1013754,-1.75492,29.92516,Rwanda,Rulindo
1013755,-1.66643,30.03168,Rwanda,Rulindo
1013757,-1.63989,30.01374,Rwanda,Rulindo
1013763,-1.77748,30.01516,Rwanda,Rulindo
1007654,-2.594639,28.981427,Rwanda,Rusizi
1007657,-2.6891,28.99726,Rwanda,Rusizi
1007658,-2.396098,28.927481,Rwanda,Rusizi
1007659,-2.45399,28.89774,Rwanda,Rusizi
1007661,-2.697308,29.029517,Rwanda,Rusizi
1007662,-2.6668,29.00909,Rwanda,Rusizi
1007663,-2.584342,28.971386,Rwanda,Rusizi
1013909,-2.54605,28.96095,Rwanda,Rusizi
1013910,-2.51669,28.96432,Rwanda,Rusizi
1013911,-2.53318,28.95045,Rwanda,Rusizi
1013916,-2.55346,28.95224,Rwanda,Rusizi
1013917,-2.54047,28.95991,Rwanda,Rusizi
1013918,-2.55358,28.95937,Rwanda,Rusizi
1013924,-2.55713,28.92587,Rwanda,Rusizi
1013925,-2.55375,28.94637,Rwanda,Rusizi
1013926,-2.53862,28.96073,Rwanda,Rusizi
1013966,-2.40129,28.95172,Rwanda,Rusizi
1013967,-2.40908,28.94244,Rwanda,Rusizi
1013968,-2.39416,28.94347,Rwanda,Rusizi
1013969,-2.42356,28.94508,Rwanda,Rusizi
1013970,-2.42341,28.95197,Rwanda,Rusizi
1013971,-2.42021,28.95772,Rwanda,Rusizi
1013973,-2.48234,28.90941,Rwanda,Rusizi
1013974,-2.47061,28.91442,Rwanda,Rusizi
1013975,-2.46143,28.91068,Rwanda,Rusizi
1013976,-2.45007,28.91671,Rwanda,Rusizi
1013977,-2.44658,28.9137,Rwanda,Rusizi
1013978,-2.4432,28.90885,Rwanda,Rusizi
1013979,-2.57813,28.97657,Rwanda,Rusizi
1013980,-2.57549,28.97839,Rwanda,Rusizi
1013981,-2.58071,28.97723,Rwanda,Rusizi
1013982,-2.57392,28.98504,Rwanda,Rusizi
1013983,-2.5847,29.01409,Rwanda,Rusizi
1013984,-2.60072,28.99702,Rwanda,Rusizi
1013985,-2.60778,28.95301,Rwanda,Rusizi
1013986,-2.61167,28.96442,Rwanda,Rusizi
1013987,-2.62002,28.96343,Rwanda,Rusizi
1013988,-2.6174,28.95564,Rwanda,Rusizi
1013989,-2.6627,28.95512,Rwanda,Rusizi
1013990,-2.6639,28.95315,Rwanda,Rusizi
1013991,-2.66859,28.94991,Rwanda,Rusizi
1013992,-2.6402,29.00718,Rwanda,Rusizi
1013993,-2.45603,28.91183,Rwanda,Rusizi
1013994,-2.45187,28.91158,Rwanda,Rusizi
1013995,-2.46236,28.92434,Rwanda,Rusizi
1013996,-2.40718,28.95003,Rwanda,Rusizi
1014012,-2.504565,28.994356,Rwanda,Rusizi
1014013,-2.517903,29.002786,Rwanda,Rusizi
1014014,-2.523685,28.998094,Rwanda,Rusizi
1014015,-2.531842,29.000594,Rwanda,Rusizi
1014018,-2.533586,28.997215,Rwanda,Rusizi
1014019,-2.552118,29.007152,Rwanda,Rusizi
1014020,-2.53305,29.016558,Rwanda,Rusizi
1014022,-2.575882,29.136492,Rwanda,Rusizi
1014023,-2.578095,29.140707,Rwanda,Rusizi
1014024,-2.577491,29.140912,Rwanda,Rusizi
1014025,-2.566146,29.144802,Rwanda,Rusizi
1014085,-2.57161,29.03953,Rwanda,Rusizi
1014086,-2.60327,29.0416,Rwanda,Rusizi
1014087,-2.59176,29.04348,Rwanda,Rusizi
1014088,-2.59647,29.04596,Rwanda,Rusizi
1014092,-2.5886,29.05452,Rwanda,Rusizi
1014093,-2.5886,29.05452,Rwanda,Rusizi
1014095,-2.63441,29.01131,Rwanda,Rusizi
1014097,-2.5679,29.01254,Rwanda,Rusizi
1014098,-2.57552,29.0818,Rwanda,Rusizi
1014100,-2.56517,29.08278,Rwanda,Rusizi
1014101,-2.50322,28.90339,Rwanda,Rusizi
1014102,-2.56301,29.06172,Rwanda,Rusizi
1014103,-2.55734,29.0933,Rwanda,Rusizi
1014105,-2.42715,28.95369,Rwanda,Rusizi
1014106,-2.42486,28.95726,Rwanda,Rusizi
1014107,-2.42056,28.9662,Rwanda,Rusizi
1014108,-2.41855,28.96946,Rwanda,Rusizi
1014109,-2.58868,29.11247,Rwanda,Rusizi
1014139,-2.46906,28.95562,Rwanda,Rusizi
1014140,-2.45575,28.97641,Rwanda,Rusizi
1014142,-2.46169,28.96475,Rwanda,Rusizi
1014143,-2.44613,28.96986,Rwanda,Rusizi
1014144,-2.46402,28.95182,Rwanda,Rusizi
1014154,-2.43675,28.95227,Rwanda,Rusizi
1014155,-2.44319,28.97635,Rwanda,Rusizi
1014156,-2.44926,28.95522,Rwanda,Rusizi
1014161,-2.34684,29.11432,Rwanda,Rusizi
1014167,-2.58127,29.15265,Rwanda,Rusizi
1014168,-2.57245,29.15343,Rwanda,Rusizi
1014169,-2.58421,29.14232,Rwanda,Rusizi
1007664,-1.89261,29.3735,Rwanda,Rutsiro
1007665,-2.03645,29.41441,Rwanda,Rutsiro
1007666,-1.89091,29.37094,Rwanda,Rutsiro
1007674,-1.92899,29.4801,Rwanda,Rutsiro
1007678,-2.02475,29.41743,Rwanda,Rutsiro
1007679,-1.954166,29.3577,Rwanda,Rutsiro
1011303,-1.9386111,29.45666,Rwanda,Rutsiro
1011305,-1.94222,29.485,Rwanda,Rutsiro
1011306,-1.94833,29.493611,Rwanda,Rutsiro
1011314,-1.935,29.47888,Rwanda,Rutsiro
1012004,-1.95277,29.49722,Rwanda,Rutsiro
1012812,-1.974166,29.3933,Rwanda,Rutsiro
1012814,-1.9775,29.385,Rwanda,Rutsiro
1012987,-1.9788,29.378611,Rwanda,Rutsiro
1012988,-1.97027,29.3844,Rwanda,Rutsiro
1012989,-1.93166,29.4955,Rwanda,Rutsiro
1012990,-1.975,29.38805,Rwanda,Rutsiro
1013595,-1.9233,29.469722,Rwanda,Rutsiro
1013605,-1.97905,29.36179,Rwanda,Rutsiro
1013624,-1.92376,29.32233,Rwanda,Rutsiro
1013625,-1.76314,29.30402,Rwanda,Rutsiro
1013629,-1.92009,29.46229,Rwanda,Rutsiro
1013630,-1.92623,29.44603,Rwanda,Rutsiro
1013631,-1.87014,29.37139,Rwanda,Rutsiro
1013633,-1.88027,29.34277,Rwanda,Rutsiro
1013634,-1.880833,29.341388,Rwanda,Rutsiro
1013635,-1.876944,29.348055,Rwanda,Rutsiro
1013636,-1.81695,29.29326,Rwanda,Rutsiro
1013637,-1.81635,29.29171,Rwanda,Rutsiro
1013638,-1.80494,29.30232,Rwanda,Rutsiro
1013640,-1.8054,29.29628,Rwanda,Rutsiro
1013643,-1.91805,29.43911,Rwanda,Rutsiro
1013644,-1.90752,29.44373,Rwanda,Rutsiro
1013649,-1.85333,29.320833,Rwanda,Rutsiro
1013650,-1.8577,29.3111,Rwanda,Rutsiro
1013651,-1.855,29.31,Rwanda,Rutsiro
1013653,-1.85666,29.290277,Rwanda,Rutsiro
1013655,-1.84493,29.34447,Rwanda,Rutsiro
1013656,-1.85047,29.33792,Rwanda,Rutsiro
1013657,-1.84792,29.33218,Rwanda,Rutsiro
1013659,-1.8777,29.3219444,Rwanda,Rutsiro
1013660,-1.87722,29.319444,Rwanda,Rutsiro
1013664,-1.85645,29.36927,Rwanda,Rutsiro
1013674,-1.86618,29.33919,Rwanda,Rutsiro
1013688,-2.0312,29.39964,Rwanda,Rutsiro
1014461,-2.02333,30.43209,Rwanda,Rwamagana
1014463,-2.009512,30.421038,Rwanda,Rwamagana
1014477,-1.99173,30.448175,Rwanda,Rwamagana
1014478,-1.99518,30.47381,Rwanda,Rwamagana
1014538,-1.8953,30.30129,Rwanda,Rwamagana
1014539,-1.88269,30.26579,Rwanda,Rwamagana
1014540,-1.86879,30.28184,Rwanda,Rwamagana
1014541,-2.01494,30.2304,Rwanda,Rwamagana
1014542,-1.99723,30.24595,Rwanda,Rwamagana
1014543,-2.04377,30.29442,Rwanda,Rwamagana
1014557,-2.06377,30.40876,Rwanda,Rwamagana
1014559,-2.04417,30.42529,Rwanda,Rwamagana
1014560,-1.90335,30.39168,Rwanda,Rwamagana
1014562,-1.90335,30.39168,Rwanda,Rwamagana
1014563,-1.93773,30.37988,Rwanda,Rwamagana
1014605,-1.893193,30.280679,Rwanda,Rwamagana
1014607,-1.926646,30.276659,Rwanda,Rwamagana
1014608,-1.918336,30.273599,Rwanda,Rwamagana
1014609,-2.013575,30.254667,Rwanda,Rwamagana
1014610,-1.98212,30.343604,Rwanda,Rwamagana
1014611,-1.965611,30.337764,Rwanda,Rwamagana
1014612,-1.896111,30.278146,Rwanda,Rwamagana
1014616,-1.970761,30.232989,Rwanda,Rwamagana
1014793,-2.06596,30.31733,Rwanda,Rwamagana
1007331,-2.095311,30.245678,Rwanda,Bugesera
1007404,-1.750277,29.745,Rwanda,Gakenke
1009553,-1.733888889,29.65638889,Rwanda,Gakenke
1022386,-1.952646,30.139628,Rwanda,Gasabo
1022387,-1.957537,30.151651,Rwanda,Gasabo
1022388,-1.951633,30.146159,Rwanda,Gasabo
1039067,-1.888097,30.032909,Rwanda,Gasabo
1010579,-1.66842,30.100122,Rwanda,Gicumbi
1010845,-1.77241,30.22087,Rwanda,Gicumbi
1010846,-1.76133,30.20837,Rwanda,Gicumbi
1007401,-1.9014444,29.7639167,Rwanda,Muhanga
1013255,-1.87302569,29.67017014,Rwanda,Muhanga
1007409,-1.5931667,29.6469167,Rwanda,Musanze
1014554,-2.19809,30.32175,Rwanda,Ngoma
1014556,-2.2041,30.30697,Rwanda,Ngoma
1039222,-1.820328,29.547763,Rwanda,Ngororero
1007442,-1.6331111,29.4766111,Rwanda,Nyabihu
1013374,-1.66137,29.50069,Rwanda,Nyabihu
1007461,,,Rwanda,Nyagatare
1007476,-2.4912778,29.4210278,Rwanda,Nyamagabe
1007490,-2.43993333,29.51594167,Rwanda,Nyamagabe
1014010,-2.401338,29.092203,Rwanda,Nyamasheke
1009066,-1.705622,29.309857,Rwanda,Rubavu
1007610,-2.1201667,29.6892222,Rwanda,Ruhango
1007614,-1.8147778,29.9598056,Rwanda,Rulindo
1039372,-1.830723,29.798933,Rwanda,Muhanga
1013455,-2.00323,29.5765,Rwanda,Ngororero
1007439,-1.6198,29.50244,Rwanda,Nyabihu
1013886,-2.221268,29.256019,Rwanda,Nyamasheke
1013898,-2.353335,29.147336,Rwanda,Nyamasheke
1012830,-2.33542,29.67251,Rwanda,Nyanza
1007672,-1.957,29.531833,Rwanda,Rutsiro
1012005,-1.96222,29.461388,Rwanda,Rutsiro
1012433,-1.790933,29.381622,Rwanda,Rutsiro
1012815,-1.9955,29.3925,Rwanda,Rutsiro
1013626,-1.7628,29.30777,Rwanda,Rutsiro
1013639,-1.80495,29.30452,Rwanda,Rutsiro
1021784,-0.188169,30.528858,Uganda,Ibanda
1022724,0.862348,30.484131,Uganda,Kabarole
1014455,0.464045,30.139073,Uganda,Kasese
1015937,0.088369,29.741353,Uganda,Kasese
1036926,0.338481,30.031165,Uganda,Kasese
1021782,-0.14743,30.498804,Uganda,Ibanda
1021783,-0.176814,30.530784,Uganda,Ibanda
1021825,-0.126645,30.422006,Uganda,Ibanda
1022225,-0.120476,30.55557,Uganda,Ibanda
1022227,-0.115367,30.283261,Uganda,Ibanda
1023074,-0.287358,30.437223,Uganda,Ibanda
1023075,-0.249153,30.498536,Uganda,Ibanda
1023076,-0.090735,30.525903,Uganda,Ibanda
1023077,-0.109694,30.569906,Uganda,Ibanda
1023078,-0.062238,30.43596,Uganda,Ibanda
1023079,-0.21521,30.454859,Uganda,Ibanda
1023080,0.033434,30.599913,Uganda,Ibanda
1023082,-0.059566,30.525787,Uganda,Ibanda
1023083,-0.210705,30.426929,Uganda,Ibanda
1023084,-0.043582,30.568198,Uganda,Ibanda
1023085,-0.031115,30.570408,Uganda,Ibanda
1023086,0.045227,30.538538,Uganda,Ibanda
1023087,-0.040117,30.451417,Uganda,Ibanda
1023311,,,Uganda,Ibanda
1023312,,,Uganda,Ibanda
1023313,,,Uganda,Ibanda
1023315,,,Uganda,Ibanda
1025837,0.143866,30.569432,Uganda,Ibanda
1025838,0.148178,30.560468,Uganda,Ibanda
1025839,0.095771,30.565531,Uganda,Ibanda
1025840,-0.121584,30.297479,Uganda,Ibanda
1025841,-0.115069,30.283477,Uganda,Ibanda
1025842,-0.148989,30.275841,Uganda,Ibanda
1025843,-0.158912,30.361206,Uganda,Ibanda
1025844,-0.172347,30.372726,Uganda,Ibanda
1025856,-0.043304,30.568234,Uganda,Ibanda
1025857,0.009157,30.5831,Uganda,Ibanda
1025858,0.026819,30.591351,Uganda,Ibanda
1025859,0.019754,30.586157,Uganda,Ibanda
1025860,0.017306,30.455856,Uganda,Ibanda
1025861,0.02417,30.455347,Uganda,Ibanda
1025862,0.040231,30.428799,Uganda,Ibanda
1025863,0.046618,30.429797,Uganda,Ibanda
1025864,0.009637,30.398234,Uganda,Ibanda
1025865,0.014845,30.402506,Uganda,Ibanda
1025883,-0.242803,30.481807,Uganda,Ibanda
1040953,-0.215304,30.454857,Uganda,Ibanda
1040958,-0.244177,30.505305,Uganda,Ibanda
1041011,0.147966,30.560356,Uganda,Ibanda
1022725,0.681577,30.251207,Uganda,Kabarole
1022726,0.590396,30.203002,Uganda,Kabarole
1022728,0.595394,30.178,Uganda,Kabarole
1022729,0.612115,30.149292,Uganda,Kabarole
1022732,0.736377,30.297,Uganda,Kabarole
1022733,0.725351,30.293658,Uganda,Kabarole
1022734,0.703121,30.262914,Uganda,Kabarole
1022735,0.681862,30.286775,Uganda,Kabarole
1022738,0.660638,30.149988,Uganda,Kabarole
1022739,0.759376,30.307662,Uganda,Kabarole
1022740,0.744009,30.317333,Uganda,Kabarole
1022741,0.764399,30.315507,Uganda,Kabarole
1022742,0.745246,30.339555,Uganda,Kabarole
1022743,0.6832,30.172702,Uganda,Kabarole
1022744,0.753969,30.347315,Uganda,Kabarole
1022745,0.731018,30.305661,Uganda,Kabarole
1022843,0.660786,30.150146,Uganda,Kabarole
1022862,0.661233,30.150787,Uganda,Kabarole
1025708,0.612556,30.261805,Uganda,Kabarole
1025710,0.590271,30.203088,Uganda,Kabarole
1025711,0.537663,30.258733,Uganda,Kabarole
1025712,0.627991,30.166092,Uganda,Kabarole
1025713,0.51063,30.266401,Uganda,Kabarole
1025714,0.638828,30.17168,Uganda,Kabarole
1025715,0.504007,30.268756,Uganda,Kabarole
1025716,0.720146,30.195831,Uganda,Kabarole
1025717,0.522079,30.333838,Uganda,Kabarole
1025719,0.726088,30.196927,Uganda,Kabarole
1025720,0.730345,30.206996,Uganda,Kabarole
1025722,0.714876,30.220725,Uganda,Kabarole
1025723,0.709731,30.269785,Uganda,Kabarole
1025724,0.711633,30.212849,Uganda,Kabarole
1025725,0.713138,30.269961,Uganda,Kabarole
1025726,0.655713,30.206933,Uganda,Kabarole
1025727,0.662644,30.212962,Uganda,Kabarole
1025728,0.656335,30.193829,Uganda,Kabarole
1025729,0.657305,30.180105,Uganda,Kabarole
1025730,0.654765,30.166887,Uganda,Kabarole
1025731,0.659984,30.15836,Uganda,Kabarole
1025732,0.659773,30.166483,Uganda,Kabarole
1025733,0.690652,30.1795,Uganda,Kabarole
1025734,0.709437,30.184958,Uganda,Kabarole
1025795,0.719402,30.221048,Uganda,Kabarole
1025796,0.722058,30.233111,Uganda,Kabarole
1025799,0.465001,30.305085,Uganda,Kabarole
1025800,0.49267,30.316441,Uganda,Kabarole
1025801,0.493074,30.326706,Uganda,Kabarole
1025802,0.493721,30.30151,Uganda,Kabarole
1025803,0.430056,30.307272,Uganda,Kabarole
1025804,0.452906,30.313568,Uganda,Kabarole
1025805,0.454251,30.312693,Uganda,Kabarole
1025821,0.886076,30.497318,Uganda,Kabarole
1025822,0.656578,30.280525,Uganda,Kabarole
1025823,0.656779,30.278464,Uganda,Kabarole
1013587,0.186533,30.030177,Uganda,Kasese
1014454,0.438299,30.160822,Uganda,Kasese
1014456,0.064435,29.911981,Uganda,Kasese
1014457,0.341503,30.052577,Uganda,Kasese
1014458,0.150543,29.926509,Uganda,Kasese
1014459,0.343699,30.039744,Uganda,Kasese
1014460,0.266854,30.109818,Uganda,Kasese
1014649,0.289855,30.110648,Uganda,Kasese
1014650,0.214105,30.039798,Uganda,Kasese
1014651,0.472357,30.093033,Uganda,Kasese
1024478,0.197593,30.015778,Uganda,Kasese
1024479,0.214307,30.039388,Uganda,Kasese
1024487,0.348308,30.149929,Uganda,Kasese
1024488,0.355903,30.150896,Uganda,Kasese
1024489,0.336884,30.154143,Uganda,Kasese
1024493,0.320219,30.099614,Uganda,Kasese
1024494,,,Uganda,Kasese
1025979,0.346467,30.132992,Uganda,Kasese
1025980,0.34525,30.124218,Uganda,Kasese
1025981,0.343093,30.105057,Uganda,Kasese
1025982,0.32044,30.099706,Uganda,Kasese
1025983,0.327778,30.08444,Uganda,Kasese
1025984,0.313134,30.055958,Uganda,Kasese
1025985,0.257728,30.076722,Uganda,Kasese
1025986,0.379175,30.198456,Uganda,Kasese
1025987,0.318519,30.151438,Uganda,Kasese
1025988,0.332089,30.150926,Uganda,Kasese
1025989,0.336607,30.153652,Uganda,Kasese
1025990,0.355856,30.151001,Uganda,Kasese
1025991,0.35339,30.149908,Uganda,Kasese
1025992,0.350077,30.150403,Uganda,Kasese
1025993,0.31149,30.104902,Uganda,Kasese
1025994,0.356128,30.095765,Uganda,Kasese
1025995,0.376211,30.077556,Uganda,Kasese
1025996,0.369789,30.081199,Uganda,Kasese
1025997,0.360334,30.091732,Uganda,Kasese
1025998,0.348409,30.149782,Uganda,Kasese
1025999,0.321499,30.147008,Uganda,Kasese
1026000,0.292831,30.171791,Uganda,Kasese
1026001,0.401466,30.095778,Uganda,Kasese
1026002,0.39827,30.095476,Uganda,Kasese
1026003,0.395715,30.106299,Uganda,Kasese
1026004,0.395094,30.126927,Uganda,Kasese
1026005,0.394115,30.133835,Uganda,Kasese
1026006,0.38009,30.12006,Uganda,Kasese
1026007,0.387763,30.148532,Uganda,Kasese
1026008,0.42026,30.176746,Uganda,Kasese
1026009,0.40786,30.183009,Uganda,Kasese
1026010,0.392178,30.140182,Uganda,Kasese
1026012,0.114932,29.914496,Uganda,Kasese
1026013,0.110779,29.915023,Uganda,Kasese
1026018,0.018187,29.750094,Uganda,Kasese
1026019,0.095858,29.760961,Uganda,Kasese
1026020,0.118978,29.755668,Uganda,Kasese
1026021,0.088755,29.746801,Uganda,Kasese
1026022,-0.000017,29.813577,Uganda,Kasese
1026023,0.049084,29.813406,Uganda,Kasese
1026024,-0.030712,29.803757,Uganda,Kasese
1026025,0.015589,29.813419,Uganda,Kasese
1026026,0.042318,29.858419,Uganda,Kasese
1026027,0.076043,29.89759,Uganda,Kasese
1026029,0.009269,29.748408,Uganda,Kasese
1026030,0.048897,29.813093,Uganda,Kasese
1026031,0.031779,29.855496,Uganda,Kasese
1026032,0.022374,29.81342,Uganda,Kasese
1026033,0.01971,29.846355,Uganda,Kasese
1026034,0.028409,29.857984,Uganda,Kasese
1026035,0.021101,29.857893,Uganda,Kasese
1026036,0.041356,29.85145,Uganda,Kasese
1026037,0.08068,29.90038,Uganda,Kasese
1026038,0.064652,29.911983,Uganda,Kasese
1026039,0.020771,29.850035,Uganda,Kasese
1026040,0.070728,29.87478,Uganda,Kasese
1026041,0.105788,29.897304,Uganda,Kasese
1026042,0.065598,29.871038,Uganda,Kasese
1026043,0.023428,29.848451,Uganda,Kasese
1036850,0.376899,30.199969,Uganda,Kasese
1036851,0.375295,30.204147,Uganda,Kasese
1036852,0.247111,30.144712,Uganda,Kasese
1036853,0.109207,29.932376,Uganda,Kasese
1036854,0.42759,30.102894,Uganda,Kasese
1036855,0.427928,30.144296,Uganda,Kasese
1036856,0.430342,30.169275,Uganda,Kasese
1036857,0.234287,30.178211,Uganda,Kasese
1036858,0.351061,30.073315,Uganda,Kasese
1036859,0.354563,30.067922,Uganda,Kasese
1036860,0.357672,30.064732,Uganda,Kasese
1036861,0.360185,30.063894,Uganda,Kasese
1036862,0.36593,30.05262,Uganda,Kasese
1036863,0.321051,30.080091,Uganda,Kasese
1036864,0.337792,30.083578,Uganda,Kasese
1036865,0.333542,30.084256,Uganda,Kasese
1036866,0.251201,30.198658,Uganda,Kasese
1036867,0.091797,29.776594,Uganda,Kasese
1036868,0.117068,29.784565,Uganda,Kasese
1036869,0.104166,29.73709,Uganda,Kasese
1036870,0.037928,29.846857,Uganda,Kasese
1036871,0.115718,29.759679,Uganda,Kasese
1036872,0.098281,29.740045,Uganda,Kasese
1036873,0.031527,29.808948,Uganda,Kasese
1036874,-0.013707,29.771137,Uganda,Kasese
1036875,0.065165,29.873469,Uganda,Kasese
1036876,0.034742,29.856901,Uganda,Kasese
1036877,0.082716,29.899499,Uganda,Kasese
1036878,0.035902,29.857091,Uganda,Kasese
1036879,0.031185,29.808621,Uganda,Kasese
1036880,0.02403,29.84045,Uganda,Kasese
1036881,0.069131,29.871359,Uganda,Kasese
1036882,0.094603,29.893158,Uganda,Kasese
1036883,0.076826,29.900453,Uganda,Kasese
1036884,0.00871,29.814928,Uganda,Kasese
1036885,0.032395,29.814517,Uganda,Kasese
1036886,0.031104,29.868645,Uganda,Kasese
1036887,0.022898,29.856564,Uganda,Kasese
1036888,0.070146,29.910995,Uganda,Kasese
1036889,0.043354,29.850649,Uganda,Kasese
1036890,0.092171,29.894541,Uganda,Kasese
1036891,0.087095,29.897366,Uganda,Kasese
1036892,0.150698,29.926481,Uganda,Kasese
1036893,0.098871,29.917701,Uganda,Kasese
1036925,0.343463,30.040405,Uganda,Kasese
1036927,0.372515,30.047468,Uganda,Kasese
1036928,0.141642,29.994049,Uganda,Kasese
1036929,0.125503,29.992582,Uganda,Kasese
1036930,0.051144,29.960176,Uganda,Kasese
1036931,0.068152,29.957458,Uganda,Kasese
1036933,0.078397,30.049194,Uganda,Kasese
1036934,0.076227,30.050705,Uganda,Kasese
1036935,0.094882,30.029107,Uganda,Kasese
1036936,0.095169,30.028037,Uganda,Kasese
1036937,0.131058,29.945631,Uganda,Kasese
1036938,0.134302,29.939336,Uganda,Kasese
1036939,0.141358,29.934607,Uganda,Kasese
1036940,0.145386,29.932185,Uganda,Kasese
1036941,0.149982,29.929437,Uganda,Kasese
1036942,0.161423,29.930593,Uganda,Kasese
1036943,0.177334,29.965499,Uganda,Kasese
1036944,0.175244,29.964349,Uganda,Kasese
1036945,0.165684,29.964487,Uganda,Kasese
1036946,0.155498,29.965507,Uganda,Kasese
1036947,0.108615,29.73604,Uganda,Kasese
1036948,0.000133,29.738337,Uganda,Kasese
1038158,0.338746,30.031664,Uganda,Kasese
1040951,0.151665,29.9639,Uganda,Kasese
1040952,0.155479,29.964936,Uganda,Kasese
1039308,,,Uganda,Kasese
1040959,0.343992,30.039481,Uganda,Kasese
1041134,0.118933,29.755611,Uganda,Kasese
1041135,0.150647,29.926455,Uganda,Kasese
1041010,0.129619,30.535793,Uganda,Ibanda
1022731,0.66497,30.34284,Uganda,Kabarole
1041136,0.214428,30.039868,Uganda,Kasese
1023081,-0.04336,30.54021,Uganda,Ibanda
1022727,0.627926,30.166071,Uganda,Kabarole
1022730,0.63191,30.157504,Uganda,Kabarole
1022736,0.705787,30.183862,Uganda,Kabarole
1022737,0.687546,30.174183,Uganda,Kabarole
1022859,0.687056,30.174623,Uganda,Kabarole
1025709,0.640003,30.250785,Uganda,Kabarole
1025718,0.73486,30.247866,Uganda,Kabarole
1025721,0.733175,30.252315,Uganda,Kabarole
1025794,0.701746,30.223653,Uganda,Kabarole
1025797,0.701557,30.242663,Uganda,Kabarole
1025798,0.706855,30.220562,Uganda,Kabarole
1026028,-0.019547,29.772325,Uganda,Kasese
1036932,0.190383,30.063418,Uganda,Kasese
1013586,0.221417,29.997567,Uganda,Kasese
